"","incidenceRate","medIncome","popEst2015","povertyPercent","studyPerCap","binnedInc","MedianAge","MedianAgeMale","MedianAgeFemale","AvgHouseholdSize","PercentMarried","PctMarriedHouseholds","BirthRate","deathRate","modeEdu18_24","PctNoHS18_24","PctBachDeg25_Over","modeHI","IDW"
"1509",496.9,40774,27755,19.2,0,"(40362.7, 42724.4]",39.5,37.8,40.9,2.57,53,51.41961827,6.713239053,227.9,"HS18_24",22.8,10.1,"PrivateCoverage","77to90"
"1510",416.7,51199,54648,12.1,18.29893134,"(51046.4, 54545.6]",38.5,37.2,39.7,2.7,56.4,57.50165909,4.518903132,193.7,"HS18_24",21.5,12.7,"PrivateCoverage","77to90"
"1511",445.9,49774,4523,12.3,0,"(48021.6, 51046.4]",44.2,44.3,44.1,2.26,60.7,53.55691057,5.275498242,174.4,"HS18_24",19.3,17.9,"PrivateCoverage","90to95"
"1512",442.7,34872,6070,25.2,0,"(34218.1, 37413.8]",41.3,39.6,46.2,2.3,45,48.9021043,9.857723577,174.7,"SomeCol18_24",28.1,10,"PrivateCoverage","77to90"
"1513",419.5,33750,2788,24.8,0,"[22640, 34218.1]",41.1,39.9,41.8,2.35,57.6,52.55536627,4.99194847,223.9,"HS18_24",19.6,15.5,"PrivateCoverage","Lt77"
"1514",466.5,49204,3754,10.6,0,"(48021.6, 51046.4]",39,38.6,40.6,2.57,57.2,57.54847645,4.274611399,159.7,"HS18_24",26.9,13.2,"PrivateCoverage","95to100"
"1515",452.5,35313,12845,24.5,0,"(34218.1, 37413.8]",40,38.5,42.1,2.6,54.6,51.62145625,5.772811918,200,"HS18_24",29,8.7,"PrivateCoverage","Lt77"
"1516",508.2,34837,13735,23.4,0,"(34218.1, 37413.8]",40.2,36.8,44.9,2.7,45.5,51.41445891,4.598628479,226.9,"HS18_24",23.6,8.2,"PrivateCoverage","Lt77"
"1517",448.8,41370,25574,17.2,0,"(40362.7, 42724.4]",34.1,33.2,36.4,2.48,51.9,47.83757339,6.363038474,209.2,"HS18_24",14,12.8,"PrivateCoverage","Lt77"
"1518",470.4,32645,6276,23,0,"[22640, 34218.1]",42.4,40.7,44.1,2.5,52.4,48.88709025,6.331168831,231.3,"HS18_24",19.4,8.5,"PrivateCoverage","77to90"
"1519",415.2,35977,10980,20.1,0,"(34218.1, 37413.8]",40.6,40.3,41.2,2.58,49,46.75792507,5.684647303,215,"HS18_24",12.2,10.2,"PrivateCoverage","Lt77"
"1520",460.6,41514,45366,18.2,0,"(40362.7, 42724.4]",38.8,37.4,40.7,2.46,49.3,46.08887662,6.042169307,203.1,"SomeCol18_24",25.1,13,"PrivateCoverage","77to90"
"1521",465.5,59525,15584,10,0,"(54545.6, 61494.5]",38.6,36.1,40.3,2.64,60.6,58.66573768,5.947846469,174.7,"HS18_24",18.3,13.6,"PrivateCoverage","77to90"
"1522",491.5,36699,9144,19.1,0,"(34218.1, 37413.8]",43,40.7,44.6,2.31,54.1,47.72784971,3.922594142,226.1,"HS18_24",20.4,13.2,"PrivateCoverage","77to90"
"1523",374.7,35522,10483,20.7,0,"(34218.1, 37413.8]",39.3,38.5,40.5,2.5,54.8,53.76058041,7.799915218,191.7,"SomeCol18_24",18.2,8.4,"PrivateCoverage","Lt77"
"1524",362.3,36627,49605,24,0,"(34218.1, 37413.8]",39.7,38.3,40.9,2.67,52.6,52.40585774,5.913091309,214.4,"HS18_24",22.5,8.5,"PrivateCoverage","Lt77"
"1525",393.5,46083,35042,14.9,0,"(45201, 48021.6]",40.7,40,41.6,2.58,56.8,56.3676215,5.677852349,198.3,"HS18_24",20.5,9.1,"PrivateCoverage","77to90"
"1526",438.5,55602,45996,13.8,21.74102096,"(54545.6, 61494.5]",38.5,37.4,39.9,2.83,55.1,60.01590352,4.945382324,160.2,"HS18_24",14.6,17.7,"PrivateCoverage","77to90"
"1527",456.5,52662,9870,12.5,0,"(51046.4, 54545.6]",39.1,39.2,39,2.98,54.4,59.27545284,4.884922499,200.2,"HS18_24",20.2,10.2,"PrivateCoverage","77to90"
"1528",516.3,58392,38066,10.2,0,"(54545.6, 61494.5]",38.3,37.1,39.1,2.74,60.9,61.37873754,5.778802962,175,"HS18_24",14.9,16.6,"PrivateCoverage","77to90"
"1529",454.6,34964,33048,20.9,0,"(34218.1, 37413.8]",39.1,37.9,40.3,2.53,51.9,48.78370003,4.988383217,202.4,"HS18_24",27.3,9.2,"PublicCoverage","Lt77"
"1530",456,33450,19990,22.4,0,"[22640, 34218.1]",47.4,46.3,48.5,2.38,56.2,52.94398662,5.188559858,202.4,"HS18_24",22,9.2,"PrivateCoverage","Lt77"
"1531",478.7,54107,7771,11.8,0,"(51046.4, 54545.6]",41.6,39.9,43,2.49,62.2,59.75090134,5.897114178,182.3,"HS18_24",28.4,12.7,"PrivateCoverage","77to90"
"1532",460.2,38517,16232,18,0,"(37413.8, 40362.7]",43.1,41.1,44.2,2.64,54.7,52.12070411,8.040842374,196.9,"SomeCol18_24",28.6,8.3,"PrivateCoverage","Lt77"
"1533",434.6,41806,40887,17.6,0,"(40362.7, 42724.4]",39.3,38.7,40.2,2.56,55.4,53.84371029,5.739464467,202.5,"HS18_24",22.6,11.3,"PrivateCoverage","Lt77"
"1534",467.1,43783,13936,15.1,0,"(42724.4, 45201]",41.3,40,42.5,2.5,53.2,52.49859629,3.244147157,203.3,"HS18_24",24.6,13.3,"PrivateCoverage","Lt77"
"1535",483.4,41015,69699,22.2,0,"(40362.7, 42724.4]",37.8,36.4,39,2.53,48.9,46.70006452,6.694613026,211.7,"HS18_24",20,13.2,"PrivateCoverage","Lt77"
"1536",465.5,46874,11554,13.4,0,"(45201, 48021.6]",40.7,40.5,41,2.41,64,60.8137045,8.309915697,181.6,"HS18_24",17.9,17.1,"PrivateCoverage","77to90"
"1537",391.8,39706,10539,16.1,94.88566278,"(37413.8, 40362.7]",41.4,39.6,43.4,2.56,53.7,53.36134454,3.337783712,189.7,"HS18_24",21.2,10,"PrivateCoverage","Lt77"
"1538",463.9,34172,12181,25,0,"[22640, 34218.1]",39.6,38.5,41.7,2.72,47,50.22233202,7.418397626,237.1,"HS18_24",30.3,7.7,"PrivateCoverage","Lt77"
"1539",454.5,48226,776864,17.9,390.0296577,"(48021.6, 51046.4]",34.2,33,35.5,2.53,46.7,43.15419198,6.473896102,186.1,"HS18_24",17.1,19.8,"PrivateCoverage","Lt77"
"1540",493.2,38183,39187,21.5,0,"(37413.8, 40362.7]",39.2,36.8,41.2,2.53,46.1,45.09386234,6.833686191,214.1,"HS18_24",15,10.6,"PrivateCoverage","Lt77"
"1541",405.2,48014,47887,16.6,0,"(45201, 48021.6]",41.9,40.9,43.2,2.55,54.2,54.0255049,4.078719282,173.6,"HS18_24",21.3,11.2,"PrivateCoverage","Lt77"
"1542",413.3,35580,31981,22.1,0,"(34218.1, 37413.8]",38.5,37.1,40,2.58,50.9,50.00414559,5.394016013,229.7,"HS18_24",18.7,9,"PrivateCoverage","Lt77"
"1543",430.4,43476,16436,15.4,0,"(42724.4, 45201]",41.4,39.9,42.7,2.6,55.7,55.63873845,5.987850738,213.8,"HS18_24",20.4,11.9,"PrivateCoverage","77to90"
"1544",449.8,41037,80850,23.7,86.58008658,"(40362.7, 42724.4]",27.2,26.6,28,2.36,41.1,42.72642886,5.395731735,177.4,"SomeCol18_24",5.1,21.1,"PrivateCoverage","77to90"
"1545",418.2,39900,44610,21.7,0,"(37413.8, 40362.7]",40.7,39.4,42.2,2.36,52.6,49.17343949,5.344522968,195.8,"HS18_24",23.5,10.8,"PrivateCoverage","Lt77"
"1546",475.3,41423,38194,17.3,0,"(40362.7, 42724.4]",35.3,33.7,36.9,2.52,47.4,45.82276746,5.893866899,195.7,"SomeCol18_24",14.4,16.7,"PrivateCoverage","Lt77"
"1547",460.2,45710,71875,17.5,0,"(45201, 48021.6]",37.6,36.5,38.6,2.61,51.3,51.71564856,5.802028117,190,"HS18_24",19,12.7,"PrivateCoverage","Lt77"
"1548",354.7,32215,11183,23.1,0,"[22640, 34218.1]",44.8,43.4,46,2.34,53,47.54685197,5.050505051,226.4,"HS18_24",25.6,8.4,"PublicCoverage","Lt77"
"1549",362.3,56139,3788,12.3,0,"(54545.6, 61494.5]",40.6,41,40.4,2.8,54,52.76119403,2.822580645,153.2,"SomeCol18_24",36.7,14.9,"PrivateCoverage","90to95"
"1550",445.5,56465,90802,10,0,"(54545.6, 61494.5]",38.8,37.8,39.7,2.64,59.6,60.30637328,5.259595862,174.5,"SomeCol18_24",15.7,16.8,"PrivateCoverage","Lt77"
"1551",484.1,35964,25548,24.7,0,"(34218.1, 37413.8]",39.7,38,41.1,2.7,48.8,48.61986525,6.579419147,208.9,"HS18_24",23.9,8.9,"PrivateCoverage","Lt77"
"1552",375.8,35592,41153,27.9,0,"(34218.1, 37413.8]",39.9,38.8,41.4,2.64,52.7,51.67824074,6.132732926,214.9,"HS18_24",24,9.4,"PrivateCoverage","Lt77"
"1553",441.8,42967,44581,15.5,0,"(42724.4, 45201]",40.1,39.3,40.8,0.0248,55.2,52.61361092,2.876060418,189.1,"HS18_24",23,12.8,"PrivateCoverage","77to90"
"1554",391.6,49780,21489,13.6,0,"(48021.6, 51046.4]",31.5,30.6,32.4,2.93,54.9,53.06008644,4.818560381,153.1,"HS18_24",28.7,14.9,"PrivateCoverage","Lt77"
"1555",398.1,35274,7515,23.8,0,"(34218.1, 37413.8]",40.5,37.6,42.1,2.4,52.4,48.47890088,6.093432634,166.1,"HS18_24",34.4,11.9,"PrivateCoverage","Lt77"
"1556",474,50507,639242,14.8,231.5242115,"(48021.6, 51046.4]",35.3,34.2,36.7,2.5,48.5,45.01341027,5.964154695,183.9,"SomeCol18_24",18.6,20.7,"PrivateCoverage","Lt77"
"1557",420.3,58921,76559,9.8,0,"(54545.6, 61494.5]",38.4,37.9,39,2.74,57.5,58.88459857,4.655824075,177.5,"HS18_24",20.6,16.2,"PrivateCoverage","Lt77"
"1558",461,49056,52021,13.9,0,"(48021.6, 51046.4]",40.5,38.1,43,2.43,55,51.87848198,6.522329921,185.2,"HS18_24",15.6,18.5,"PrivateCoverage","77to90"
"1559",442.3,47391,11661,13.9,0,"(45201, 48021.6]",38.8,37.2,39.8,2.46,60.5,57.19827586,5.586592179,186.9,"NoHS18_24",34.1,15,"PrivateCoverage","90to95"
"1560",452.6,48831,9304,14.3,0,"(48021.6, 51046.4]",33.9,32,37.5,2.37,47.4,47.75248103,4.912663755,125.3,"HS18_24",10.8,16.9,"PrivateCoverage","77to90"
"1561",378.2,56067,21559,12.3,0,"(54545.6, 61494.5]",36.1,35.2,37.6,2.7,52.9,55.50427582,3.668042182,155.7,"HS18_24",24.5,11.9,"PrivateCoverage","90to95"
"1562",438.3,38966,16005,20.6,0,"(37413.8, 40362.7]",48.2,46.8,49.8,2.16,56.3,51.56424581,9.370529328,169.5,"SomeCol18_24",19.4,13.1,"PrivateCoverage","90to95"
"1563",414.8,54089,87572,18.9,148.449276,"(51046.4, 54545.6]",32.7,30.7,35,2.4,44.2,46.15248227,3.454048815,155.6,"HS18_24",3.4,29,"PrivateCoverage","77to90"
"1564",447.3,65555,401515,9.5,249.0566978,"(61494.5, 125635]",41.3,40.1,42.5,2.59,54.9,54.65082062,5.072389596,160.2,"HS18_24",11.8,21.5,"PrivateCoverage","77to90"
"1565",465.6,45132,37831,15.4,0,"(42724.4, 45201]",43.9,42.7,45.3,2.32,51.3,47.38013481,5.997663248,180.2,"HS18_24",20.4,14.6,"PrivateCoverage","90to95"
"1566",449,57517,49600,12,20.16129032,"(54545.6, 61494.5]",42.9,42.1,43.7,2.6,53.9,53.97391536,4.225482912,185.7,"HS18_24",15.2,12.4,"PrivateCoverage","90to95"
"1567",453.1,39956,63121,19.8,269.3239968,"(37413.8, 40362.7]",48.1,47.1,49.2,2.38,49.8,46.89431397,5.226215645,200.3,"HS18_24",21.2,11.4,"PrivateCoverage","77to90"
"1568",455.6,38155,21630,18.3,0,"(37413.8, 40362.7]",48.1,46.8,49.2,2.29,59.1,54.82982707,6.462075848,144.3,"HS18_24",29.2,10.5,"PrivateCoverage","90to95"
"1569",393.2,40524,22483,17.1,0,"(40362.7, 42724.4]",54.6,53.8,55.3,2.11,52.8,46.25023914,2.198107958,189.8,"NoHS18_24",41.2,14.7,"PrivateCoverage","90to95"
"1570",485.2,52387,175268,13.2,262.4552114,"(51046.4, 54545.6]",41.9,40.9,42.8,2.49,54.6,53.44377949,4.744289032,154.3,"HS18_24",16.5,20.7,"PrivateCoverage","90to95"
"1571",419.4,41504,107685,19.9,9.286344431,"(40362.7, 42724.4]",46.9,45.8,48.1,2.41,52.2,50.07762912,5.54304604,189.2,"HS18_24",20.6,10.1,"PrivateCoverage","90to95"
"1572",535.4,51978,1859,11.7,0,"(51046.4, 54545.6]",48.2,48.6,46.9,2.24,59,52.70108043,3.333333333,174.2,"HS18_24",28.8,10.3,"PrivateCoverage","95to100"
"1573",400.3,41304,7185,16.8,0,"(40362.7, 42724.4]",51.1,52,50.6,2.26,53.9,51.47665926,8.146487294,131.4,"HS18_24",16.9,10.8,"PrivateCoverage","95to100"
"1574",368.7,36340,7200,21.3,138.8888889,"(34218.1, 37413.8]",46.2,44.7,46.6,2.32,61.4,57.70243581,8.321273517,162.7,"HS18_24",19,9.8,"PrivateCoverage","90to95"
"1575",431.3,54063,23137,14.6,0,"(51046.4, 54545.6]",39.4,39.3,39.5,2.66,52.2,51.39821712,3.453598302,166.7,"HS18_24",15.7,21,"PrivateCoverage","77to90"
"1576",441.7,44835,212567,18.1,103.4967798,"(42724.4, 45201]",42.8,41.6,43.9,2.45,49.7,47.72838885,5.016549209,172.4,"HS18_24",16.8,15.9,"PrivateCoverage","90to95"
"1577",358.5,42753,22666,21.2,0,"(42724.4, 45201]",39.9,38.4,40.9,2.76,47.9,48.66094644,6.839517211,163.9,"HS18_24",28.6,11.3,"PrivateCoverage","Lt77"
"1578",491.2,37230,84745,20.6,59.000531,"(34218.1, 37413.8]",47.9,46.1,49.8,2.38,51.4,48.71549802,6.292364753,199.7,"HS18_24",17.7,10.3,"PrivateCoverage","90to95"
"1579",438,39234,66016,21.9,0,"(37413.8, 40362.7]",42.5,41.9,43.1,2.39,51.4,48.21980285,6.075036075,177.9,"SomeCol18_24",20,12.6,"PrivateCoverage","77to90"
"1580",397.2,40328,7829,19.3,0,"(37413.8, 40362.7]",579.6,48.2,48.5,2.08,52.6,47.56097561,2.9390681,139.2,"HS18_24",7.7,12.1,"PrivateCoverage","90to95"
"1581",418.7,44976,362895,18.4,286.5842737,"(42724.4, 45201]",39.3,37.6,41,2.39,45.5,44.09409512,4.213583027,169.1,"HS18_24",8.9,17.2,"PrivateCoverage","77to90"
"1582",449.9,40226,47038,18.8,63.77822186,"(37413.8, 40362.7]",50.4,48.5,51.6,2.22,52.6,47.15063697,4.839663945,199.9,"HS18_24",21.1,14,"PrivateCoverage","77to90"
"1583",477.4,44358,120547,19.1,8.29551959,"(42724.4, 45201]",39.5,38.8,40.4,2.61,52.9,51.80709534,4.659172628,186.5,"HS18_24",19.2,12,"PrivateCoverage","90to95"
"1584",441.7,35094,30380,28.7,32.91639236,"(34218.1, 37413.8]",36.1,35.3,37.3,2.62,47.3,49.52362434,8.019109367,164.4,"SomeCol18_24",20.3,9.4,"PrivateCoverage","77to90"
"1585",470.8,48554,330700,17.7,33.26277593,"(48021.6, 51046.4]",35.8,34.6,37.3,2.75,49.1,50.02280782,6.037989127,168.9,"SomeCol18_24",17,14.5,"PrivateCoverage","77to90"
"1586",497.6,51839,11190,16.3,0,"(51046.4, 54545.6]",37.4,36.9,38.2,2.96,56.8,59.65005302,9.868141217,191.7,"HS18_24",29.6,7.9,"PrivateCoverage","77to90"
"1587",459.5,53519,790294,18.6,793.3756298,"(51046.4, 54545.6]",36.5,36.1,36.9,2.41,42.3,39.73199772,4.640520349,177.1,"HS18_24",12.6,25.1,"PrivateCoverage","77to90"
"1588",469.8,52626,79391,14.1,0,"(51046.4, 54545.6]",37.4,36.4,38.5,2.65,51.8,53.57017359,4.832893816,165.5,"SomeCol18_24",10.8,18.1,"PrivateCoverage","77to90"
"1589",587.4,53277,1680,14.2,0,"(51046.4, 54545.6]",49.8,47.5,51.3,2.22,53.6,46.76616915,7.333333333,180.4,"HS18_24",18.8,12.7,"PrivateCoverage","90to95"
"1590",432.2,41662,25653,17.5,38.9817955,"(40362.7, 42724.4]",48,45.4,50.2,2.45,52.2,50.94115316,5.352172982,165.1,"HS18_24",20.1,13.4,"PrivateCoverage","90to95"
"1591",430.1,44780,76531,18,0,"(42724.4, 45201]",36,35.3,36.6,2.7,48.9,49.63051429,6.342209979,181.2,"HS18_24",24.5,10.1,"PrivateCoverage","77to90"
"1592",453.6,44841,25790,17.7,0,"(42724.4, 45201]",40,38.5,41.8,2.46,52.7,51.4017769,5.602240896,169,"HS18_24",10.2,15.2,"PrivateCoverage","90to95"
"1593",403.7,51754,10897,10.9,0,"(51046.4, 54545.6]",45.4,44.1,47.6,2.15,58.7,52.52586732,5.591612581,141,"NoHS18_24",30.1,12.9,"PrivateCoverage","90to95"
"1594",479.7,62526,71275,8.5,252.5429674,"(61494.5, 125635]",31.1,29.6,32.8,2.49,50.8,49.25567334,7.89058058,162.4,"HS18_24",9.2,19.2,"PrivateCoverage","77to90"
"1595",405.2,51470,4168,10.9,0,"(51046.4, 54545.6]",51,49.6,52.6,2.04,64.8,55.52788845,7.244318182,178,"HS18_24",12.2,15.6,"PrivateCoverage","95to100"
"1596",403.1,86354,35294,6.9,0,"(61494.5, 125635]",32.6,31.8,33.5,2.4,55.3,50.28968714,9.9672438,170.1,"HS18_24",14.4,15.2,"PrivateCoverage","77to90"
"1597",493.1,34116,28024,24.8,0,"[22640, 34218.1]",41,40.2,41.5,2.56,52.8,50.47890956,4.079365079,217.2,"HS18_24",16.5,6.4,"PrivateCoverage","95to100"
"1598",456.6,43602,104425,18,536.2700503,"(42724.4, 45201]",38.1,36.5,40,2.53,46.2,46.1311459,6.237398089,185,"HS18_24",16.7,10.1,"PrivateCoverage","77to90"
"1599",426,47369,53213,14.6,1390.637626,"(45201, 48021.6]",39.9,38.8,41.1,2.5,53.6,54.49160425,5.646027941,189.4,"HS18_24",13.7,13.1,"PrivateCoverage","95to100"
"1600",498.3,39757,98632,21.5,496.7961716,"(37413.8, 40362.7]",41.8,40.5,43.4,2.48,48.2,47.3540756,6.447299298,203.2,"HS18_24",25.4,8.9,"PrivateCoverage","90to95"
"1601",489.6,34216,65886,29.9,15.17773123,"[22640, 34218.1]",28,27.5,28.6,2.47,35.1,40.43404785,2.52476505,192.1,"HS18_24",2.3,13.9,"PrivateCoverage","90to95"
"1602",484.8,52650,45876,8.3,0,"(51046.4, 54545.6]",41,39.8,42.2,2.49,58.4,56.72511405,6.028766704,189.7,"HS18_24",16.5,11.6,"PrivateCoverage","95to100"
"1603",427.9,41983,69154,16.1,0,"(40362.7, 42724.4]",43.9,41.3,46.5,2.35,50.6,49.99105065,3.534951105,185.2,"HS18_24",18.1,9.4,"PrivateCoverage","90to95"
"1604",500.2,46484,43839,15,0,"(45201, 48021.6]",40.8,40.3,41.3,2.62,54.1,54.66050864,8.672957238,213.3,"HS18_24",7.6,8,"PrivateCoverage","95to100"
"1605",458.9,58558,376353,14.4,263.0509123,"(54545.6, 61494.5]",36.4,35.2,37.7,2.68,50.5,52.67666271,5.479735318,189,"HS18_24",9.5,18.4,"PrivateCoverage","77to90"
"1606",472.5,46177,27811,13.5,71.91399087,"(45201, 48021.6]",44.5,43.3,46.1,2.54,58.4,59.31461903,5.228870221,172.8,"HS18_24",17,6.7,"PrivateCoverage","95to100"
"1607",462.1,50302,38987,11.3,0,"(48021.6, 51046.4]",41.2,39.7,42.8,2.53,55.2,55.08958456,4.636217581,190.1,"HS18_24",15.6,10.7,"PrivateCoverage","90to95"
"1608",471.1,42029,135959,18.2,478.0853051,"(40362.7, 42724.4]",41,39.8,42,2.44,48.4,46.15847762,5.319358009,200.6,"SomeCol18_24",16.1,11.5,"PrivateCoverage","77to90"
"1609",479.5,62158,201973,11.2,549.578409,"(61494.5, 125635]",39.5,38.2,40.6,2.65,55.1,55.70496712,5.170612813,178.7,"HS18_24",12.2,18.3,"PrivateCoverage","95to100"
"1610",488.5,49453,41917,13.7,238.5666913,"(48021.6, 51046.4]",39.3,37.9,40.8,2.53,52.8,52.02513532,5.682641548,224.3,"HS18_24",15.1,10.3,"PrivateCoverage","90to95"
"1611",445.6,42645,104806,15.9,76.33150774,"(40362.7, 42724.4]",43.2,42.1,44.7,2.43,51.9,50.84943094,6.225449895,178.3,"HS18_24",18,9.5,"PrivateCoverage","95to100"
"1612",459.8,41547,36569,18.1,0,"(40362.7, 42724.4]",41.5,40.2,43.1,2.53,54.8,54.97035228,5.832147937,203,"HS18_24",20.7,8.5,"PrivateCoverage","95to100"
"1613",476.5,39881,42306,15.4,0,"(37413.8, 40362.7]",42.6,41.3,44.2,2.37,54.7,51.4608383,6.301190346,184.6,"HS18_24",21.7,8.4,"PrivateCoverage","95to100"
"1614",485,44138,1255921,19.6,555.7674408,"(42724.4, 45201]",40.4,38.4,42.1,2.31,40.5,36.95193176,4.879604208,187.1,"SomeCol18_24",17.1,18,"PrivateCoverage","Lt77"
"1615",439.3,46610,52076,12.2,1152.162224,"(45201, 48021.6]",41.8,40.1,43.1,2.48,56.3,54.6273664,6.68786915,179.6,"HS18_24",13.9,7.7,"PrivateCoverage","95to100"
"1616",446.9,53026,38352,11.7,0,"(51046.4, 54545.6]",39.7,37.9,41.1,2.49,53.5,52.12383009,6.066465257,188.6,"HS18_24",13.2,11.1,"PrivateCoverage","90to95"
"1617",460.5,97802,193013,4.8,554.3668043,"(61494.5, 125635]",37.8,37.4,38.3,2.78,62.7,65.7719961,4.830467049,152.1,"HS18_24",12.8,33.3,"PrivateCoverage","77to90"
"1618",479.9,49234,75550,13.9,688.2859034,"(48021.6, 51046.4]",44,42.8,45,2.35,50.1,47.04882425,4.607982234,193.7,"HS18_24",12.2,13.4,"PrivateCoverage","77to90"
"1619",459.5,59921,151408,9.6,475.5362993,"(54545.6, 61494.5]",39,37.8,40.2,2.66,55.6,57.35753743,5.968296134,173.4,"HS18_24",17.1,17.5,"PrivateCoverage","77to90"
"1620",441.6,44947,28679,15.8,0,"(42724.4, 45201]",41.1,38.9,42.2,2.44,51.7,48.78764346,5.708508322,194.3,"HS18_24",23,10.4,"PrivateCoverage","90to95"
"1621",359.6,54666,42537,10.5,822.8130804,"(54545.6, 61494.5]",39.8,37.9,40.8,2.59,59.8,60.4843182,6.632331301,181.2,"HS18_24",15.7,11.5,"PrivateCoverage","90to95"
"1622",456.2,36675,30142,26.1,33.17629885,"(34218.1, 37413.8]",41,39.7,42,2.56,52.2,52.41587576,4.807405196,201,"HS18_24",14.7,8.4,"PrivateCoverage","90to95"
"1623",441,72264,94102,7.8,159.4015005,"(61494.5, 125635]",44.2,43.3,45,2.67,60.7,63.62799793,5.939818201,142.4,"HS18_24",24.2,23.8,"PrivateCoverage","95to100"
"1624",437.3,59382,164427,13.2,395.3122054,"(54545.6, 61494.5]",37.7,36.2,39.1,2.41,51.4,52.00990932,4.699355673,159.2,"HS18_24",7.4,19.4,"PrivateCoverage","77to90"
"1625",473.4,41940,39258,17.2,0,"(40362.7, 42724.4]",42.2,40.3,43.6,2.51,50.8,49.65291169,3.383937884,215.8,"HS18_24",15.5,8.5,"PrivateCoverage","95to100"
"1626",467.1,48973,807598,17.6,633.9787865,"(48021.6, 51046.4]",37,35.4,38.7,2.37,42.5,39.24670876,5.234779851,185.1,"HS18_24",12.6,21.5,"PrivateCoverage","Lt77"
"1627",431.9,51498,75573,12.7,899.7922538,"(51046.4, 54545.6]",39.2,38.4,40.2,2.37,53.4,50.51314223,5.446216491,175.7,"SomeCol18_24",8.2,16.2,"PrivateCoverage","90to95"
"1628",433.4,45195,31682,19,0,"(42724.4, 45201]",35.4,33.9,36.9,2.55,48.5,52.43500867,8.008741483,185.1,"SomeCol18_24",8.1,7.2,"PrivateCoverage","95to100"
"1629",445.5,42582,15450,16.9,0,"(40362.7, 42724.4]",45.9,45.1,46.4,2.45,57.8,56.7692553,7.156549521,201.4,"HS18_24",19.8,5.4,"PrivateCoverage","95to100"
"1630",386.3,53645,27816,10.2,0,"(51046.4, 54545.6]",41.2,39.7,41.7,2.52,56.2,55.8861106,7.870216306,162.8,"HS18_24",15.7,10.2,"PrivateCoverage","90to95"
"1631",427,41611,43026,19.3,0,"(40362.7, 42724.4]",40.1,38.6,41.4,2.55,51.4,49.87422137,6.779300818,199.8,"HS18_24",15.1,7.5,"PrivateCoverage","95to100"
"1632",460.6,42374,28491,17.5,35.09880313,"(40362.7, 42724.4]",42.6,42.1,43.1,2.48,54.7,53.90357425,5.314639713,205.9,"HS18_24",14.5,10.1,"PrivateCoverage","95to100"
"1633",316.5,50069,43909,12.4,0,"(48021.6, 51046.4]",30.4,28.9,31.5,3.36,60.3,70.61095782,7.899124635,147.4,"NoHS18_24",64.1,5.3,"PrivateCoverage","95to100"
"1634",463.7,47824,58469,13.4,119.7215619,"(45201, 48021.6]",38.8,37.5,39.8,2.58,53.1,52.89208505,4.663965135,206.3,"HS18_24",18.8,8.6,"PrivateCoverage","90to95"
"1635",445.6,41161,32596,20,0,"(40362.7, 42724.4]",39.5,38.1,41,2.5,49.1,47.41545335,5.240979721,210.9,"HS18_24",22.8,10.9,"PrivateCoverage","95to100"
"1636",462.5,40148,67347,20,44.54541405,"(37413.8, 40362.7]",44.3,43,45.4,2.35,48.9,47.93976679,4.806907805,194.7,"HS18_24",9.8,9.6,"PrivateCoverage","90to95"
"1637",514.7,46908,61061,15.1,818.8532779,"(45201, 48021.6]",38.7,37.9,39.6,2.53,52.3,53.82925436,5.615628604,179.5,"HS18_24",12.3,14.6,"PrivateCoverage","95to100"
"1638",483.8,58697,229245,8.9,235.5558464,"(54545.6, 61494.5]",43.2,41.6,44.7,2.39,52.2,50.14290988,4.694264339,182.5,"HS18_24",13.9,17.3,"PrivateCoverage","90to95"
"1639",445.7,41608,61109,17.5,32.72840334,"(40362.7, 42724.4]",41.2,39.8,42,2.6,50,49.736708,5.379259802,201.5,"HS18_24",16.4,9.3,"PrivateCoverage","95to100"
"1640",478.5,57308,170570,13.5,480.7410447,"(54545.6, 61494.5]",39.7,38.6,40.7,2.57,54.3,55.02568893,5.540748334,188.8,"HS18_24",14.6,14.9,"PrivateCoverage","90to95"
"1641",460.6,50753,45386,17,176.2658088,"(48021.6, 51046.4]",40.7,39.7,41.8,2.42,54.2,50.84227468,6.601566473,205.6,"HS18_24",19,10.2,"PrivateCoverage","95to100"
"1642",465.9,52331,305147,14.7,229.3976346,"(51046.4, 54545.6]",41,39.5,42.4,2.5,49.3,49.08438337,4.894050891,182.1,"HS18_24",17.3,14.2,"PrivateCoverage","77to90"
"1643",370.7,42344,433689,20.7,1169.040488,"(40362.7, 42724.4]",37.7,36.1,39.4,2.4,41.6,38.87703455,5.157532738,196.2,"HS18_24",16.5,14.7,"PrivateCoverage","Lt77"
"1644",449.1,52996,44094,12.6,0,"(51046.4, 54545.6]",40.2,38.9,41.8,2.57,48.1,54.0721857,4.909090909,197,"HS18_24",19.1,12.2,"PrivateCoverage","90to95"
"1645",463.1,41316,231900,18.9,12.93661061,"(40362.7, 42724.4]",43.3,41.2,45.4,2.32,45.1,42.50741385,4.348522463,190.7,"SomeCol18_24",16.4,14.2,"PrivateCoverage","77to90"
"1646",502.1,42240,65355,21.3,168.3115293,"(40362.7, 42724.4]",40.4,39,42.3,2.43,48.1,50.3840183,6.933232742,202,"HS18_24",20.5,7.5,"PrivateCoverage","90to95"
